n,topo_dir,kp_class,density,seed,n_nodes,n_arcs,topology,n_macroitems,algorithm_ms
10000,outforest,neg_uncorr,sparse,10,10000,2981,outforest,8421,4.292000
10000,outforest,neg_uncorr,tree,1,10000,9999,outforest,5343,6.187000
10000,outforest,neg_uncorr,tree,2,10000,9999,outforest,5280,6.174000
10000,outforest,neg_uncorr,tree,3,10000,9999,outforest,5228,6.149000
10000,outforest,neg_uncorr,tree,4,10000,9999,outforest,5394,6.129000
10000,outforest,neg_uncorr,tree,5,10000,9999,outforest,5338,6.116000
10000,outforest,neg_uncorr,tree,6,10000,9999,outforest,5242,6.397000
10000,outforest,neg_uncorr,tree,7,10000,9999,outforest,5385,6.149000
10000,outforest,neg_uncorr,tree,8,10000,9999,outforest,5305,6.113000
10000,outforest,neg_uncorr,tree,9,10000,9999,outforest,5323,6.161000
10000,outforest,neg_uncorr,tree,10,10000,9999,outforest,5324,6.214000
10000,outforest,neg_weakly_corr,dense,1,10000,9017,outforest,5602,5.899000
10000,outforest,neg_weakly_corr,dense,2,10000,9048,outforest,5473,7.126000
10000,outforest,neg_weakly_corr,dense,3,10000,9044,outforest,5505,6.011000
10000,outforest,neg_weakly_corr,dense,4,10000,9003,outforest,5603,5.806000
10000,outforest,neg_weakly_corr,dense,5,10000,8935,outforest,5577,5.746000
10000,outforest,neg_weakly_corr,dense,6,10000,9016,outforest,5545,6.009000
10000,outforest,neg_weakly_corr,dense,7,10000,9010,outforest,5548,5.985000
10000,outforest,neg_weakly_corr,dense,8,10000,9049,outforest,5522,5.853000
10000,outforest,neg_weakly_corr,dense,9,10000,8992,outforest,5588,5.817000
10000,outforest,neg_weakly_corr,dense,10,10000,8939,outforest,5514,5.892000
10000,outforest,neg_weakly_corr,medium,1,10000,5951,outforest,6893,4.884000
10000,outforest,neg_weakly_corr,medium,2,10000,5987,outforest,6811,4.973000
10000,outforest,neg_weakly_corr,medium,3,10000,5931,outforest,6863,4.978000
10000,outforest,neg_weakly_corr,medium,4,10000,5913,outforest,6839,4.843000
10000,outforest,neg_weakly_corr,medium,5,10000,6017,outforest,6865,4.886000
10000,outforest,neg_weakly_corr,medium,6,10000,6007,outforest,6854,4.895000
10000,outforest,neg_weakly_corr,medium,7,10000,6021,outforest,6767,4.928000
10000,outforest,neg_weakly_corr,medium,8,10000,5923,outforest,6872,4.979000
10000,outforest,neg_weakly_corr,medium,9,10000,6040,outforest,6799,4.903000
10000,outforest,neg_weakly_corr,medium,10,10000,6000,outforest,6839,4.922000
10000,outforest,neg_weakly_corr,sparse,1,10000,2925,outforest,8114,4.241000
10000,outforest,neg_weakly_corr,sparse,2,10000,2901,outforest,8056,4.011000
10000,outforest,neg_weakly_corr,sparse,3,10000,2977,outforest,8076,4.046000
10000,outforest,neg_weakly_corr,sparse,4,10000,3013,outforest,8019,4.275000
10000,outforest,neg_weakly_corr,sparse,5,10000,2903,outforest,8094,4.055000
10000,outforest,neg_weakly_corr,sparse,6,10000,3084,outforest,8072,4.132000
10000,outforest,neg_weakly_corr,sparse,7,10000,2997,outforest,8067,4.193000
10000,outforest,neg_weakly_corr,sparse,8,10000,2996,outforest,8067,4.217000
10000,outforest,neg_weakly_corr,sparse,9,10000,3028,outforest,8028,4.215000
10000,outforest,neg_weakly_corr,sparse,10,10000,3109,outforest,8006,4.169000
10000,outforest,neg_weakly_corr,tree,1,10000,9999,outforest,5166,6.154000
10000,outforest,neg_weakly_corr,tree,2,10000,9999,outforest,5084,6.312000
10000,outforest,neg_weakly_corr,tree,3,10000,9999,outforest,5064,6.227000
10000,outforest,neg_weakly_corr,tree,4,10000,9999,outforest,5073,6.250000
10000,outforest,neg_weakly_corr,tree,5,10000,9999,outforest,5044,6.258000
10000,outforest,neg_weakly_corr,tree,6,10000,9999,outforest,5120,6.550000
10000,outforest,neg_weakly_corr,tree,7,10000,9999,outforest,5092,6.370000
10000,outforest,neg_weakly_corr,tree,8,10000,9999,outforest,5063,6.289000
10000,outforest,neg_weakly_corr,tree,9,10000,9999,outforest,5108,6.298000
10000,outforest,neg_weakly_corr,tree,10,10000,9999,outforest,5108,6.334000
10000,outforest,strongly_corr,dense,1,10000,8987,outforest,1826,5.856000
10000,outforest,strongly_corr,dense,2,10000,8977,outforest,1848,5.844000
10000,outforest,strongly_corr,dense,3,10000,9031,outforest,1858,6.204000
10000,outforest,strongly_corr,dense,4,10000,8958,outforest,1856,6.409000
10000,outforest,strongly_corr,dense,5,10000,8986,outforest,1831,5.916000
10000,outforest,strongly_corr,dense,6,10000,8992,outforest,1813,5.928000
10000,outforest,strongly_corr,dense,7,10000,9029,outforest,1848,6.061000
10000,outforest,strongly_corr,dense,8,10000,8994,outforest,1877,6.015000
10000,outforest,strongly_corr,dense,9,10000,8998,outforest,1850,5.905000
10000,outforest,strongly_corr,dense,10,10000,8994,outforest,1868,5.954000
10000,outforest,strongly_corr,medium,1,10000,6029,outforest,1745,4.882000
10000,outforest,strongly_corr,medium,2,10000,5970,outforest,1749,4.821000
10000,outforest,strongly_corr,medium,3,10000,5991,outforest,1779,4.840000
10000,outforest,strongly_corr,medium,4,10000,5929,outforest,1770,4.885000
10000,outforest,strongly_corr,medium,5,10000,5994,outforest,1779,4.832000
10000,outforest,strongly_corr,medium,6,10000,5979,outforest,1761,4.810000
10000,outforest,strongly_corr,medium,7,10000,5987,outforest,1760,4.874000
10000,outforest,strongly_corr,medium,8,10000,5942,outforest,1778,4.880000
10000,outforest,strongly_corr,medium,9,10000,5988,outforest,1767,4.970000
10000,outforest,strongly_corr,medium,10,10000,6097,outforest,1782,4.944000
10000,outforest,strongly_corr,sparse,1,10000,2971,outforest,1481,3.906000
10000,outforest,strongly_corr,sparse,2,10000,3058,outforest,1518,4.122000
10000,outforest,strongly_corr,sparse,3,10000,2983,outforest,1468,4.146000
10000,outforest,strongly_corr,sparse,4,10000,3018,outforest,1486,3.980000
10000,outforest,strongly_corr,sparse,5,10000,2944,outforest,1478,3.875000
10000,outforest,strongly_corr,sparse,6,10000,3017,outforest,1479,3.995000
10000,outforest,strongly_corr,sparse,7,10000,3074,outforest,1502,3.986000
10000,outforest,strongly_corr,sparse,8,10000,2984,outforest,1507,3.965000
10000,outforest,strongly_corr,sparse,9,10000,3069,outforest,1487,3.895000
10000,outforest,strongly_corr,sparse,10,10000,3010,outforest,1501,3.938000
10000,outforest,strongly_corr,tree,1,10000,9999,outforest,1794,6.197000
10000,outforest,strongly_corr,tree,2,10000,9999,outforest,1754,6.313000
10000,outforest,strongly_corr,tree,3,10000,9999,outforest,1706,6.497000
10000,outforest,strongly_corr,tree,4,10000,9999,outforest,1738,6.247000
10000,outforest,strongly_corr,tree,5,10000,9999,outforest,1738,6.184000
10000,outforest,strongly_corr,tree,6,10000,9999,outforest,1742,6.285000
10000,outforest,strongly_corr,tree,7,10000,9999,outforest,1675,6.246000
10000,outforest,strongly_corr,tree,8,10000,9999,outforest,1721,6.246000
10000,outforest,strongly_corr,tree,9,10000,9999,outforest,1771,6.304000
10000,outforest,strongly_corr,tree,10,10000,9999,outforest,1719,6.262000
10000,outforest,uncorr,dense,1,10000,8992,outforest,5483,6.956000
10000,outforest,uncorr,dense,2,10000,9035,outforest,5496,6.126000
10000,outforest,uncorr,dense,3,10000,9002,outforest,5587,6.043000
10000,outforest,uncorr,dense,4,10000,8990,outforest,5518,6.145000
10000,outforest,uncorr,dense,5,10000,8978,outforest,5495,6.071000
10000,outforest,uncorr,dense,6,10000,8986,outforest,5505,6.274000
10000,outforest,uncorr,dense,7,10000,8988,outforest,5438,5.981000
10000,outforest,uncorr,dense,8,10000,9005,outforest,5418,6.293000
10000,outforest,uncorr,dense,9,10000,8991,outforest,5517,8.259000
10000,outforest,uncorr,dense,10,10000,9014,outforest,5450,9.355000
