n,topo_dir,kp_class,density,seed,n_nodes,n_arcs,topology,n_macroitems,algorithm_ms
20000,inforest,neg_weakly_corr,tree,4,20000,19999,inforest,7961,13.985000
20000,inforest,neg_weakly_corr,tree,5,20000,19999,inforest,8147,14.231000
20000,inforest,neg_weakly_corr,tree,6,20000,19999,inforest,7824,14.950000
20000,inforest,neg_weakly_corr,tree,7,20000,19999,inforest,7818,14.496000
20000,inforest,neg_weakly_corr,tree,8,20000,19999,inforest,8021,15.272000
20000,inforest,neg_weakly_corr,tree,9,20000,19999,inforest,7885,14.899000
20000,inforest,neg_weakly_corr,tree,10,20000,19999,inforest,7957,14.059000
20000,inforest,strongly_corr,dense,1,20000,17919,inforest,2563,12.941000
20000,inforest,strongly_corr,dense,2,20000,18060,inforest,2583,13.313000
20000,inforest,strongly_corr,dense,3,20000,18023,inforest,2549,13.397000
20000,inforest,strongly_corr,dense,4,20000,17968,inforest,2567,12.991000
20000,inforest,strongly_corr,dense,5,20000,18045,inforest,2531,12.834000
20000,inforest,strongly_corr,dense,6,20000,17994,inforest,2572,13.138000
20000,inforest,strongly_corr,dense,7,20000,18023,inforest,2545,13.110000
20000,inforest,strongly_corr,dense,8,20000,17991,inforest,2605,12.972000
20000,inforest,strongly_corr,dense,9,20000,18033,inforest,2591,13.510000
20000,inforest,strongly_corr,dense,10,20000,17997,inforest,2534,13.140000
20000,inforest,strongly_corr,medium,1,20000,11986,inforest,2330,10.849000
20000,inforest,strongly_corr,medium,2,20000,11999,inforest,2314,10.866000
20000,inforest,strongly_corr,medium,3,20000,11931,inforest,2306,10.622000
20000,inforest,strongly_corr,medium,4,20000,12036,inforest,2306,10.877000
20000,inforest,strongly_corr,medium,5,20000,12048,inforest,2354,11.246000
20000,inforest,strongly_corr,medium,6,20000,11910,inforest,2301,10.932000
20000,inforest,strongly_corr,medium,7,20000,12055,inforest,2354,10.934000
20000,inforest,strongly_corr,medium,8,20000,11931,inforest,2308,10.969000
20000,inforest,strongly_corr,medium,9,20000,11952,inforest,2312,10.665000
20000,inforest,strongly_corr,medium,10,20000,12015,inforest,2355,11.091000
20000,inforest,strongly_corr,sparse,1,20000,6015,inforest,1829,8.384000
20000,inforest,strongly_corr,sparse,2,20000,5965,inforest,1844,9.240000
20000,inforest,strongly_corr,sparse,3,20000,6018,inforest,1852,8.905000
20000,inforest,strongly_corr,sparse,4,20000,5922,inforest,1826,8.634000
20000,inforest,strongly_corr,sparse,5,20000,6086,inforest,1847,8.948000
20000,inforest,strongly_corr,sparse,6,20000,5946,inforest,1844,8.561000
20000,inforest,strongly_corr,sparse,7,20000,5966,inforest,1814,8.611000
20000,inforest,strongly_corr,sparse,8,20000,5968,inforest,1840,9.991000
20000,inforest,strongly_corr,sparse,9,20000,6003,inforest,1812,9.076000
20000,inforest,strongly_corr,sparse,10,20000,6077,inforest,1859,9.075000
20000,inforest,strongly_corr,tree,1,20000,19999,inforest,2444,13.921000
20000,inforest,strongly_corr,tree,2,20000,19999,inforest,2442,13.794000
20000,inforest,strongly_corr,tree,3,20000,19999,inforest,2412,14.002000
20000,inforest,strongly_corr,tree,4,20000,19999,inforest,2481,14.193000
20000,inforest,strongly_corr,tree,5,20000,19999,inforest,2497,13.717000
20000,inforest,strongly_corr,tree,6,20000,19999,inforest,2390,14.161000
20000,inforest,strongly_corr,tree,7,20000,19999,inforest,2471,13.901000
20000,inforest,strongly_corr,tree,8,20000,19999,inforest,2503,13.925000
20000,inforest,strongly_corr,tree,9,20000,19999,inforest,2482,13.669000
20000,inforest,strongly_corr,tree,10,20000,19999,inforest,2470,14.168000
20000,inforest,uncorr,dense,1,20000,18000,inforest,10856,13.169000
20000,inforest,uncorr,dense,2,20000,18044,inforest,10881,12.738000
20000,inforest,uncorr,dense,3,20000,18013,inforest,10864,12.933000
20000,inforest,uncorr,dense,4,20000,18056,inforest,10826,14.054000
20000,inforest,uncorr,dense,5,20000,18005,inforest,10851,12.754000
20000,inforest,uncorr,dense,6,20000,17994,inforest,10893,12.481000
20000,inforest,uncorr,dense,7,20000,17946,inforest,10875,12.863000
20000,inforest,uncorr,dense,8,20000,17986,inforest,10808,12.735000
20000,inforest,uncorr,dense,9,20000,17987,inforest,10906,13.193000
20000,inforest,uncorr,dense,10,20000,17999,inforest,10886,13.067000
20000,inforest,uncorr,medium,1,20000,12036,inforest,13662,10.436000
20000,inforest,uncorr,medium,2,20000,12043,inforest,13676,10.966000
20000,inforest,uncorr,medium,3,20000,11955,inforest,13623,10.579000
20000,inforest,uncorr,medium,4,20000,11999,inforest,13598,10.660000
20000,inforest,uncorr,medium,5,20000,12110,inforest,13540,11.131000
20000,inforest,uncorr,medium,6,20000,11959,inforest,13658,10.367000
20000,inforest,uncorr,medium,7,20000,11923,inforest,13665,10.992000
20000,inforest,uncorr,medium,8,20000,12059,inforest,13637,10.570000
20000,inforest,uncorr,medium,9,20000,11928,inforest,13590,10.450000
20000,inforest,uncorr,medium,10,20000,11938,inforest,13576,10.666000
20000,inforest,uncorr,sparse,1,20000,5988,inforest,16332,8.321000
20000,inforest,uncorr,sparse,2,20000,5935,inforest,16400,12.058000
20000,inforest,uncorr,sparse,3,20000,5953,inforest,16445,9.414000
20000,inforest,uncorr,sparse,4,20000,5941,inforest,16399,8.650000
20000,inforest,uncorr,sparse,5,20000,5979,inforest,16374,8.887000
20000,inforest,uncorr,sparse,6,20000,6059,inforest,16267,8.703000
20000,inforest,uncorr,sparse,7,20000,5939,inforest,16366,8.519000
20000,inforest,uncorr,sparse,8,20000,6028,inforest,16330,8.610000
20000,inforest,uncorr,sparse,9,20000,6062,inforest,16351,8.653000
20000,inforest,uncorr,sparse,10,20000,5841,inforest,16395,9.053000
20000,inforest,uncorr,tree,1,20000,19999,inforest,9989,14.153000
20000,inforest,uncorr,tree,2,20000,19999,inforest,10008,13.714000
20000,inforest,uncorr,tree,3,20000,19999,inforest,9887,13.636000
20000,inforest,uncorr,tree,4,20000,19999,inforest,9994,13.509000
20000,inforest,uncorr,tree,5,20000,19999,inforest,9933,13.979000
20000,inforest,uncorr,tree,6,20000,19999,inforest,9918,13.455000
20000,inforest,uncorr,tree,7,20000,19999,inforest,9988,14.200000
20000,inforest,uncorr,tree,8,20000,19999,inforest,9967,14.047000
20000,inforest,uncorr,tree,9,20000,19999,inforest,9925,14.611000
20000,inforest,uncorr,tree,10,20000,19999,inforest,10025,13.809000
20000,inforest,weakly_corr,dense,1,20000,18037,inforest,10100,12.771000
20000,inforest,weakly_corr,dense,2,20000,17942,inforest,10256,13.073000
20000,inforest,weakly_corr,dense,3,20000,17934,inforest,10262,12.739000
20000,inforest,weakly_corr,dense,4,20000,17895,inforest,10216,12.917000
20000,inforest,weakly_corr,dense,5,20000,18000,inforest,10108,13.416000
20000,inforest,weakly_corr,dense,6,20000,18040,inforest,10024,12.781000
20000,inforest,weakly_corr,dense,7,20000,17987,inforest,10159,12.944000
20000,inforest,weakly_corr,dense,8,20000,18049,inforest,10152,13.400000
20000,inforest,weakly_corr,dense,9,20000,17978,inforest,10253,12.790000
20000,inforest,weakly_corr,dense,10,20000,17956,inforest,10161,13.230000
20000,inforest,weakly_corr,medium,1,20000,11947,inforest,12568,10.865000
20000,inforest,weakly_corr,medium,2,20000,11998,inforest,12542,10.483000
20000,inforest,weakly_corr,medium,3,20000,11994,inforest,12503,10.765000
20000,inforest,weakly_corr,medium,4,20000,11977,inforest,12448,10.641000
20000,inforest,weakly_corr,medium,5,20000,11896,inforest,12530,10.789000
20000,inforest,weakly_corr,medium,6,20000,12084,inforest,12465,10.872000
20000,inforest,weakly_corr,medium,7,20000,12117,inforest,12463,10.999000
20000,inforest,weakly_corr,medium,8,20000,12052,inforest,12429,11.128000
20000,inforest,weakly_corr,medium,9,20000,12095,inforest,12496,10.690000
20000,inforest,weakly_corr,medium,10,20000,12072,inforest,12577,10.673000
20000,inforest,weakly_corr,sparse,1,20000,5916,inforest,14686,8.745000
20000,inforest,weakly_corr,sparse,2,20000,5967,inforest,14611,8.481000
20000,inforest,weakly_corr,sparse,3,20000,6076,inforest,14662,8.636000
20000,inforest,weakly_corr,sparse,4,20000,6083,inforest,14722,8.566000
20000,inforest,weakly_corr,sparse,5,20000,5907,inforest,14646,8.462000
20000,inforest,weakly_corr,sparse,6,20000,5977,inforest,14643,8.668000
20000,inforest,weakly_corr,sparse,7,20000,5923,inforest,14639,8.870000
20000,inforest,weakly_corr,sparse,8,20000,5874,inforest,14743,8.724000
20000,inforest,weakly_corr,sparse,9,20000,6023,inforest,14736,9.208000
20000,inforest,weakly_corr,sparse,10,20000,6028,inforest,14698,8.532000
20000,inforest,weakly_corr,tree,1,20000,19999,inforest,9307,13.931000
20000,inforest,weakly_corr,tree,2,20000,19999,inforest,9306,13.910000
20000,inforest,weakly_corr,tree,3,20000,19999,inforest,9360,13.605000
20000,inforest,weakly_corr,tree,4,20000,19999,inforest,9313,13.684000
20000,inforest,weakly_corr,tree,5,20000,19999,inforest,9308,13.902000
20000,inforest,weakly_corr,tree,6,20000,19999,inforest,9240,17.303000
20000,inforest,weakly_corr,tree,7,20000,19999,inforest,9337,13.974000
20000,inforest,weakly_corr,tree,8,20000,19999,inforest,9310,14.374000
20000,inforest,weakly_corr,tree,9,20000,19999,inforest,9344,13.753000
20000,inforest,weakly_corr,tree,10,20000,19999,inforest,9222,14.666000
30000,inforest,neg_strongly_corr,dense,1,30000,26979,inforest,5667,22.439000
30000,inforest,neg_strongly_corr,dense,2,30000,26992,inforest,5639,22.257000
30000,inforest,neg_strongly_corr,dense,3,30000,27001,inforest,5663,22.166000
30000,inforest,neg_strongly_corr,dense,4,30000,27073,inforest,5653,22.458000
30000,inforest,neg_strongly_corr,dense,5,30000,27052,inforest,5660,22.687000
30000,inforest,neg_strongly_corr,dense,6,30000,27012,inforest,5651,22.665000
30000,inforest,neg_strongly_corr,dense,7,30000,27072,inforest,5718,22.792000
30000,inforest,neg_strongly_corr,dense,8,30000,26904,inforest,5699,22.955000
30000,inforest,neg_strongly_corr,dense,9,30000,27070,inforest,5654,22.728000
30000,inforest,neg_strongly_corr,dense,10,30000,27141,inforest,5648,22.472000
30000,inforest,neg_strongly_corr,medium,1,30000,17924,inforest,5230,18.415000
30000,inforest,neg_strongly_corr,medium,2,30000,17898,inforest,5165,17.442000
30000,inforest,neg_strongly_corr,medium,3,30000,18148,inforest,5303,18.057000
30000,inforest,neg_strongly_corr,medium,4,30000,18035,inforest,5166,17.690000
30000,inforest,neg_strongly_corr,medium,5,30000,18058,inforest,5236,18.436000
30000,inforest,neg_strongly_corr,medium,6,30000,18091,inforest,5269,17.968000
30000,inforest,neg_strongly_corr,medium,7,30000,18133,inforest,5260,18.310000
30000,inforest,neg_strongly_corr,medium,8,30000,17982,inforest,5251,18.121000
30000,inforest,neg_strongly_corr,medium,9,30000,17930,inforest,5304,18.018000
30000,inforest,neg_strongly_corr,medium,10,30000,18166,inforest,5266,18.219000
30000,inforest,neg_strongly_corr,sparse,1,30000,8875,inforest,4086,14.609000
30000,inforest,neg_strongly_corr,sparse,2,30000,8847,inforest,4084,14.225000
30000,inforest,neg_strongly_corr,sparse,3,30000,8992,inforest,4117,14.109000
30000,inforest,neg_strongly_corr,sparse,4,30000,8947,inforest,4081,14.179000
30000,inforest,neg_strongly_corr,sparse,5,30000,8884,inforest,4081,14.774000
30000,inforest,neg_strongly_corr,sparse,6,30000,8986,inforest,4135,14.573000
30000,inforest,neg_strongly_corr,sparse,7,30000,8968,inforest,4139,15.320000
30000,inforest,neg_strongly_corr,sparse,8,30000,9065,inforest,4110,14.470000
30000,inforest,neg_strongly_corr,sparse,9,30000,8957,inforest,4096,14.023000
30000,inforest,neg_strongly_corr,sparse,10,30000,8886,inforest,4050,14.455000
30000,inforest,neg_strongly_corr,tree,1,30000,29999,inforest,5346,24.251000
30000,inforest,neg_strongly_corr,tree,2,30000,29999,inforest,5440,24.722000
30000,inforest,neg_strongly_corr,tree,3,30000,29999,inforest,5361,25.383000
30000,inforest,neg_strongly_corr,tree,4,30000,29999,inforest,5561,25.066000
30000,inforest,neg_strongly_corr,tree,5,30000,29999,inforest,5472,24.773000
30000,inforest,neg_strongly_corr,tree,6,30000,29999,inforest,5404,24.646000
30000,inforest,neg_strongly_corr,tree,7,30000,29999,inforest,5362,24.184000
30000,inforest,neg_strongly_corr,tree,8,30000,29999,inforest,5402,24.398000
30000,inforest,neg_strongly_corr,tree,9,30000,29999,inforest,5308,26.750000
30000,inforest,neg_strongly_corr,tree,10,30000,29999,inforest,5482,25.465000
30000,inforest,neg_uncorr,dense,1,30000,26942,inforest,16232,21.256000
30000,inforest,neg_uncorr,dense,2,30000,27085,inforest,16059,22.045000
30000,inforest,neg_uncorr,dense,3,30000,27017,inforest,16088,21.513000
30000,inforest,neg_uncorr,dense,4,30000,26938,inforest,16179,21.719000
30000,inforest,neg_uncorr,dense,5,30000,26987,inforest,16162,21.025000
30000,inforest,neg_uncorr,dense,6,30000,26948,inforest,16205,21.368000
30000,inforest,neg_uncorr,dense,7,30000,27006,inforest,16107,22.662000
30000,inforest,neg_uncorr,dense,8,30000,27022,inforest,15976,21.421000
30000,inforest,neg_uncorr,dense,9,30000,26904,inforest,16253,21.146000
30000,inforest,neg_uncorr,dense,10,30000,26966,inforest,15986,21.810000
30000,inforest,neg_uncorr,medium,1,30000,17981,inforest,20317,17.961000
30000,inforest,neg_uncorr,medium,2,30000,17993,inforest,20226,18.183000
30000,inforest,neg_uncorr,medium,3,30000,17893,inforest,20391,18.348000
30000,inforest,neg_uncorr,medium,4,30000,18028,inforest,20301,18.299000
30000,inforest,neg_uncorr,medium,5,30000,18115,inforest,20294,18.441000
30000,inforest,neg_uncorr,medium,6,30000,18027,inforest,20320,18.064000
30000,inforest,neg_uncorr,medium,7,30000,18033,inforest,20401,17.813000
30000,inforest,neg_uncorr,medium,8,30000,17886,inforest,20419,17.969000
30000,inforest,neg_uncorr,medium,9,30000,18020,inforest,20398,18.218000
30000,inforest,neg_uncorr,medium,10,30000,17873,inforest,20253,17.745000
30000,inforest,neg_uncorr,sparse,1,30000,9056,inforest,24455,14.304000
30000,inforest,neg_uncorr,sparse,2,30000,9045,inforest,24430,14.408000
30000,inforest,neg_uncorr,sparse,3,30000,9053,inforest,24612,14.282000
30000,inforest,neg_uncorr,sparse,4,30000,9108,inforest,24534,14.673000
30000,inforest,neg_uncorr,sparse,5,30000,9075,inforest,24441,15.159000
30000,inforest,neg_uncorr,sparse,6,30000,9085,inforest,24434,14.836000
30000,inforest,neg_uncorr,sparse,7,30000,8981,inforest,24570,14.669000
30000,inforest,neg_uncorr,sparse,8,30000,8875,inforest,24577,16.244000
30000,inforest,neg_uncorr,sparse,9,30000,9022,inforest,24484,14.467000
30000,inforest,neg_uncorr,sparse,10,30000,8953,inforest,24546,14.766000
30000,inforest,neg_uncorr,tree,1,30000,29999,inforest,14658,23.261000
30000,inforest,neg_uncorr,tree,2,30000,29999,inforest,14842,22.796000
30000,inforest,neg_uncorr,tree,3,30000,29999,inforest,14776,22.765000
30000,inforest,neg_uncorr,tree,4,30000,29999,inforest,14632,22.725000
30000,inforest,neg_uncorr,tree,5,30000,29999,inforest,14516,23.045000
30000,inforest,neg_uncorr,tree,6,30000,29999,inforest,14684,23.497000
30000,inforest,neg_uncorr,tree,7,30000,29999,inforest,14599,23.000000
30000,inforest,neg_uncorr,tree,8,30000,29999,inforest,14703,22.787000
30000,inforest,neg_uncorr,tree,9,30000,29999,inforest,14677,22.714000
30000,inforest,neg_uncorr,tree,10,30000,29999,inforest,14609,22.775000
30000,inforest,neg_weakly_corr,dense,1,30000,27002,inforest,13567,22.753000
30000,inforest,neg_weakly_corr,dense,2,30000,26983,inforest,13597,22.351000
30000,inforest,neg_weakly_corr,dense,3,30000,27153,inforest,13413,22.754000
30000,inforest,neg_weakly_corr,dense,4,30000,27030,inforest,13701,22.200000
30000,inforest,neg_weakly_corr,dense,5,30000,27005,inforest,13539,22.576000
30000,inforest,neg_weakly_corr,dense,6,30000,27088,inforest,13682,22.194000
30000,inforest,neg_weakly_corr,dense,7,30000,26988,inforest,13546,22.438000
30000,inforest,neg_weakly_corr,dense,8,30000,27025,inforest,13675,22.399000
30000,inforest,neg_weakly_corr,dense,9,30000,27023,inforest,13508,22.211000
30000,inforest,neg_weakly_corr,dense,10,30000,27048,inforest,13461,22.625000
30000,inforest,neg_weakly_corr,medium,1,30000,18195,inforest,18277,18.662000
30000,inforest,neg_weakly_corr,medium,2,30000,17868,inforest,18487,18.333000
30000,inforest,neg_weakly_corr,medium,3,30000,18056,inforest,18379,19.942000
30000,inforest,neg_weakly_corr,medium,4,30000,17975,inforest,18482,17.828000
30000,inforest,neg_weakly_corr,medium,5,30000,18222,inforest,18292,18.523000
30000,inforest,neg_weakly_corr,medium,6,30000,17991,inforest,18491,18.525000
30000,inforest,neg_weakly_corr,medium,7,30000,17998,inforest,18392,18.386000
30000,inforest,neg_weakly_corr,medium,8,30000,18051,inforest,18278,18.232000
30000,inforest,neg_weakly_corr,medium,9,30000,17928,inforest,18466,17.900000
30000,inforest,neg_weakly_corr,medium,10,30000,18011,inforest,18333,18.173000
30000,inforest,neg_weakly_corr,sparse,1,30000,8953,inforest,22354,14.236000
30000,inforest,neg_weakly_corr,sparse,2,30000,9173,inforest,22211,14.298000
30000,inforest,neg_weakly_corr,sparse,3,30000,8900,inforest,22329,14.538000
30000,inforest,neg_weakly_corr,sparse,4,30000,8957,inforest,22354,14.322000
30000,inforest,neg_weakly_corr,sparse,5,30000,9084,inforest,22204,16.464000
30000,inforest,neg_weakly_corr,sparse,6,30000,8921,inforest,22196,14.042000
30000,inforest,neg_weakly_corr,sparse,7,30000,8918,inforest,22278,15.620000
30000,inforest,neg_weakly_corr,sparse,8,30000,9062,inforest,22237,14.119000
30000,inforest,neg_weakly_corr,sparse,9,30000,9003,inforest,22219,14.502000
30000,inforest,neg_weakly_corr,sparse,10,30000,9060,inforest,22189,15.055000
30000,inforest,neg_weakly_corr,tree,1,30000,29999,inforest,11485,24.536000
30000,inforest,neg_weakly_corr,tree,2,30000,29999,inforest,11699,24.127000
30000,inforest,neg_weakly_corr,tree,3,30000,29999,inforest,11684,24.330000
30000,inforest,neg_weakly_corr,tree,4,30000,29999,inforest,11733,24.016000
30000,inforest,neg_weakly_corr,tree,5,30000,29999,inforest,11616,24.537000
30000,inforest,neg_weakly_corr,tree,6,30000,29999,inforest,11769,23.792000
30000,inforest,neg_weakly_corr,tree,7,30000,29999,inforest,11882,24.116000
30000,inforest,neg_weakly_corr,tree,8,30000,29999,inforest,11848,23.785000
30000,inforest,neg_weakly_corr,tree,9,30000,29999,inforest,11757,25.584000
30000,inforest,neg_weakly_corr,tree,10,30000,29999,inforest,11695,24.767000
30000,inforest,strongly_corr,dense,1,30000,26989,inforest,3098,21.888000
30000,inforest,strongly_corr,dense,2,30000,26961,inforest,3094,23.032000
30000,inforest,strongly_corr,dense,3,30000,26994,inforest,3098,22.616000
30000,inforest,strongly_corr,dense,4,30000,27018,inforest,3075,22.885000
30000,inforest,strongly_corr,dense,5,30000,27009,inforest,3117,21.816000
30000,inforest,strongly_corr,dense,6,30000,26997,inforest,3144,21.871000
30000,inforest,strongly_corr,dense,7,30000,27106,inforest,3105,22.776000
30000,inforest,strongly_corr,dense,8,30000,26953,inforest,3093,22.198000
30000,inforest,strongly_corr,dense,9,30000,26999,inforest,3173,21.872000
30000,inforest,strongly_corr,dense,10,30000,26941,inforest,3093,22.448000
30000,inforest,strongly_corr,medium,1,30000,18198,inforest,2788,18.019000
30000,inforest,strongly_corr,medium,2,30000,17831,inforest,2684,17.882000
30000,inforest,strongly_corr,medium,3,30000,17913,inforest,2735,17.623000
30000,inforest,strongly_corr,medium,4,30000,17914,inforest,2761,18.001000
30000,inforest,strongly_corr,medium,5,30000,18030,inforest,2760,18.671000
30000,inforest,strongly_corr,medium,6,30000,17948,inforest,2706,18.368000
30000,inforest,strongly_corr,medium,7,30000,17957,inforest,2694,17.879000
30000,inforest,strongly_corr,medium,8,30000,17952,inforest,2718,18.002000
30000,inforest,strongly_corr,medium,9,30000,18015,inforest,2722,18.069000
30000,inforest,strongly_corr,medium,10,30000,17922,inforest,2723,18.919000
30000,inforest,strongly_corr,sparse,1,30000,9011,inforest,2090,14.652000
30000,inforest,strongly_corr,sparse,2,30000,8806,inforest,2076,14.176000
30000,inforest,strongly_corr,sparse,3,30000,8892,inforest,2092,14.251000
30000,inforest,strongly_corr,sparse,4,30000,8889,inforest,2114,14.971000
30000,inforest,strongly_corr,sparse,5,30000,9032,inforest,2133,14.398000
30000,inforest,strongly_corr,sparse,6,30000,9007,inforest,2081,14.386000
30000,inforest,strongly_corr,sparse,7,30000,8852,inforest,2074,14.781000
30000,inforest,strongly_corr,sparse,8,30000,8956,inforest,2110,14.677000
30000,inforest,strongly_corr,sparse,9,30000,8962,inforest,2109,14.153000
30000,inforest,strongly_corr,sparse,10,30000,9082,inforest,2109,14.531000
30000,inforest,strongly_corr,tree,1,30000,29999,inforest,3025,23.235000
30000,inforest,strongly_corr,tree,2,30000,29999,inforest,3041,23.339000
30000,inforest,strongly_corr,tree,3,30000,29999,inforest,3018,23.444000
30000,inforest,strongly_corr,tree,4,30000,29999,inforest,3046,23.335000
30000,inforest,strongly_corr,tree,5,30000,29999,inforest,3038,23.785000
30000,inforest,strongly_corr,tree,6,30000,29999,inforest,2981,23.204000
30000,inforest,strongly_corr,tree,7,30000,29999,inforest,3044,23.597000
30000,inforest,strongly_corr,tree,8,30000,29999,inforest,2994,23.457000
30000,inforest,strongly_corr,tree,9,30000,29999,inforest,2991,24.605000
30000,inforest,strongly_corr,tree,10,30000,29999,inforest,2990,23.365000
30000,inforest,uncorr,dense,1,30000,27008,inforest,16217,21.327000
30000,inforest,uncorr,dense,2,30000,26922,inforest,16122,21.123000
30000,inforest,uncorr,dense,3,30000,26975,inforest,16163,21.298000
30000,inforest,uncorr,dense,4,30000,27004,inforest,16149,21.307000
30000,inforest,uncorr,dense,5,30000,26930,inforest,16269,21.356000
30000,inforest,uncorr,dense,6,30000,27007,inforest,16177,21.291000
30000,inforest,uncorr,dense,7,30000,26947,inforest,16051,21.328000
30000,inforest,uncorr,dense,8,30000,27038,inforest,16137,22.225000
30000,inforest,uncorr,dense,9,30000,26976,inforest,16263,21.339000
30000,inforest,uncorr,dense,10,30000,26993,inforest,16203,21.428000
30000,inforest,uncorr,medium,1,30000,17980,inforest,20130,17.998000
30000,inforest,uncorr,medium,2,30000,17972,inforest,20271,17.762000
30000,inforest,uncorr,medium,3,30000,17995,inforest,20159,17.669000
30000,inforest,uncorr,medium,4,30000,17967,inforest,20282,17.875000
30000,inforest,uncorr,medium,5,30000,17963,inforest,20118,17.593000
30000,inforest,uncorr,medium,6,30000,18043,inforest,20265,17.915000
30000,inforest,uncorr,medium,7,30000,18002,inforest,20143,17.929000
30000,inforest,uncorr,medium,8,30000,18062,inforest,20128,17.939000
30000,inforest,uncorr,medium,9,30000,17956,inforest,20149,17.778000
30000,inforest,uncorr,medium,10,30000,18083,inforest,20179,17.942000
30000,inforest,uncorr,sparse,1,30000,9045,inforest,24213,14.912000
30000,inforest,uncorr,sparse,2,30000,9006,inforest,24161,14.339000
30000,inforest,uncorr,sparse,3,30000,8930,inforest,24160,14.290000
30000,inforest,uncorr,sparse,4,30000,8981,inforest,24127,16.458000
30000,inforest,uncorr,sparse,5,30000,9003,inforest,24320,14.272000
30000,inforest,uncorr,sparse,6,30000,8825,inforest,24176,14.388000
30000,inforest,uncorr,sparse,7,30000,8985,inforest,24205,16.165000
30000,inforest,uncorr,sparse,8,30000,8911,inforest,24151,14.032000
30000,inforest,uncorr,sparse,9,30000,8918,inforest,24243,14.628000
30000,inforest,uncorr,sparse,10,30000,9117,inforest,24173,14.327000
30000,inforest,uncorr,tree,1,30000,29999,inforest,14788,22.750000
30000,inforest,uncorr,tree,2,30000,29999,inforest,14756,22.567000
30000,inforest,uncorr,tree,3,30000,29999,inforest,14822,22.699000
30000,inforest,uncorr,tree,4,30000,29999,inforest,14748,22.858000
30000,inforest,uncorr,tree,5,30000,29999,inforest,14863,22.407000
30000,inforest,uncorr,tree,6,30000,29999,inforest,14808,22.508000
30000,inforest,uncorr,tree,7,30000,29999,inforest,14866,22.617000
30000,inforest,uncorr,tree,8,30000,29999,inforest,14743,24.116000
30000,inforest,uncorr,tree,9,30000,29999,inforest,14875,22.922000
30000,inforest,uncorr,tree,10,30000,29999,inforest,14750,23.021000
30000,inforest,weakly_corr,dense,1,30000,27078,inforest,14815,21.409000
30000,inforest,weakly_corr,dense,2,30000,26983,inforest,14735,21.153000
30000,inforest,weakly_corr,dense,3,30000,26969,inforest,14820,22.588000
30000,inforest,weakly_corr,dense,4,30000,26866,inforest,14805,21.975000
30000,inforest,weakly_corr,dense,5,30000,26919,inforest,14803,22.011000
30000,inforest,weakly_corr,dense,6,30000,26881,inforest,14712,21.938000
30000,inforest,weakly_corr,dense,7,30000,27021,inforest,14774,21.665000
30000,inforest,weakly_corr,dense,8,30000,26966,inforest,14782,22.412000
30000,inforest,weakly_corr,dense,9,30000,26966,inforest,14752,21.279000
30000,inforest,weakly_corr,dense,10,30000,27025,inforest,14803,21.297000
30000,inforest,weakly_corr,medium,1,30000,18087,inforest,17986,18.523000
30000,inforest,weakly_corr,medium,2,30000,18124,inforest,18133,18.264000
30000,inforest,weakly_corr,medium,3,30000,17994,inforest,18108,18.634000
30000,inforest,weakly_corr,medium,4,30000,18025,inforest,18026,18.555000
30000,inforest,weakly_corr,medium,5,30000,17956,inforest,18140,18.231000
30000,inforest,weakly_corr,medium,6,30000,18135,inforest,18052,20.194000
30000,inforest,weakly_corr,medium,7,30000,17986,inforest,18177,18.888000
30000,inforest,weakly_corr,medium,8,30000,18020,inforest,17970,17.766000
30000,inforest,weakly_corr,medium,9,30000,17931,inforest,18134,17.823000
30000,inforest,weakly_corr,medium,10,30000,17926,inforest,18166,17.661000
30000,inforest,weakly_corr,sparse,1,30000,9039,inforest,20967,14.629000
30000,inforest,weakly_corr,sparse,2,30000,9058,inforest,20943,14.390000
30000,inforest,weakly_corr,sparse,3,30000,8948,inforest,21018,15.520000
30000,inforest,weakly_corr,sparse,4,30000,9114,inforest,20999,15.365000
30000,inforest,weakly_corr,sparse,5,30000,8903,inforest,21006,14.196000
30000,inforest,weakly_corr,sparse,6,30000,9000,inforest,21149,14.200000
30000,inforest,weakly_corr,sparse,7,30000,8913,inforest,21019,14.899000
30000,inforest,weakly_corr,sparse,8,30000,8957,inforest,21132,14.866000
30000,inforest,weakly_corr,sparse,9,30000,9077,inforest,20861,16.194000
30000,inforest,weakly_corr,sparse,10,30000,9004,inforest,21009,14.674000
30000,inforest,weakly_corr,tree,1,30000,29999,inforest,13556,22.920000
30000,inforest,weakly_corr,tree,2,30000,29999,inforest,13518,23.313000
30000,inforest,weakly_corr,tree,3,30000,29999,inforest,13573,22.653000
30000,inforest,weakly_corr,tree,4,30000,29999,inforest,13453,22.636000
30000,inforest,weakly_corr,tree,5,30000,29999,inforest,13506,23.029000
30000,inforest,weakly_corr,tree,6,30000,29999,inforest,13591,23.187000
30000,inforest,weakly_corr,tree,7,30000,29999,inforest,13482,23.061000
30000,inforest,weakly_corr,tree,8,30000,29999,inforest,13351,23.796000
30000,inforest,weakly_corr,tree,9,30000,29999,inforest,13384,22.917000
30000,inforest,weakly_corr,tree,10,30000,29999,inforest,13537,23.489000
40000,inforest,neg_strongly_corr,dense,1,40000,36037,inforest,6816,33.073000
40000,inforest,neg_strongly_corr,dense,2,40000,36084,inforest,6768,32.617000
40000,inforest,neg_strongly_corr,dense,3,40000,35951,inforest,6819,32.992000
