n,topo_dir,kp_class,density,seed,n_nodes,n_arcs,topology,n_macroitems,algorithm_ms
10,forest,neg_strongly_corr,dense,1,10,9,forest,9,0.008000
10,forest,neg_strongly_corr,dense,2,10,8,forest,6,0.008000
10,forest,neg_strongly_corr,dense,3,10,7,inforest,6,0.007000
10,forest,neg_strongly_corr,dense,4,10,8,forest,8,0.008000
10,forest,neg_strongly_corr,dense,5,10,9,forest,5,0.009000
10,forest,neg_strongly_corr,dense,6,10,8,forest,7,0.008000
10,forest,neg_strongly_corr,dense,7,10,9,forest,7,0.011000
10,forest,neg_strongly_corr,dense,8,10,7,forest,8,0.010000
10,forest,neg_strongly_corr,dense,9,10,8,forest,6,0.008000
10,forest,neg_strongly_corr,dense,10,10,9,forest,5,0.007000
20,forest,neg_strongly_corr,dense,1,20,18,forest,12,0.016000
20,forest,neg_strongly_corr,dense,2,20,17,forest,12,0.021000
20,forest,neg_strongly_corr,dense,3,20,17,forest,11,0.012000
20,forest,neg_strongly_corr,dense,4,20,16,forest,11,0.017000
20,forest,neg_strongly_corr,dense,5,20,19,forest,11,0.014000
20,forest,neg_strongly_corr,dense,6,20,16,forest,13,0.017000
20,forest,neg_strongly_corr,dense,7,20,17,forest,13,0.024000
20,forest,neg_strongly_corr,dense,8,20,17,forest,14,0.013000
20,forest,neg_strongly_corr,dense,9,20,17,forest,14,0.012000
20,forest,neg_strongly_corr,dense,10,20,16,forest,11,0.018000
30,forest,neg_strongly_corr,dense,1,30,26,forest,17,0.031000
30,forest,neg_strongly_corr,dense,2,30,24,forest,18,0.026000
30,forest,neg_strongly_corr,dense,3,30,27,forest,19,0.026000
30,forest,neg_strongly_corr,dense,4,30,27,forest,14,0.026000
30,forest,neg_strongly_corr,dense,5,30,28,forest,8,0.020000
30,forest,neg_strongly_corr,dense,6,30,25,forest,15,0.017000
30,forest,neg_strongly_corr,dense,7,30,28,forest,15,0.017000
30,forest,neg_strongly_corr,dense,8,30,23,forest,22,0.018000
30,forest,neg_strongly_corr,dense,9,30,28,forest,14,0.025000
30,forest,neg_strongly_corr,dense,10,30,25,forest,13,0.026000
40,forest,neg_strongly_corr,dense,1,40,38,forest,25,0.025000
40,forest,neg_strongly_corr,dense,2,40,37,forest,23,0.028000
40,forest,neg_strongly_corr,dense,3,40,36,forest,20,0.027000
40,forest,neg_strongly_corr,dense,4,40,38,forest,22,0.028000
40,forest,neg_strongly_corr,dense,5,40,33,forest,22,0.026000
40,forest,neg_strongly_corr,dense,6,40,34,forest,20,0.036000
40,forest,neg_strongly_corr,dense,7,40,35,forest,26,0.040000
40,forest,neg_strongly_corr,dense,8,40,36,forest,22,0.040000
40,forest,neg_strongly_corr,dense,9,40,36,forest,20,0.038000
40,forest,neg_strongly_corr,dense,10,40,37,forest,20,0.028000
50,forest,neg_strongly_corr,dense,1,50,45,forest,21,0.032000
50,forest,neg_strongly_corr,dense,2,50,44,forest,27,0.030000
50,forest,neg_strongly_corr,dense,3,50,45,forest,32,0.056000
50,forest,neg_strongly_corr,dense,4,50,41,forest,33,0.046000
50,forest,neg_strongly_corr,dense,5,50,45,forest,27,0.062000
50,forest,neg_strongly_corr,dense,6,50,45,forest,29,0.048000
50,forest,neg_strongly_corr,dense,7,50,42,forest,38,0.054000
50,forest,neg_strongly_corr,dense,8,50,42,forest,27,0.040000
50,forest,neg_strongly_corr,dense,9,50,45,forest,26,0.034000
50,forest,neg_strongly_corr,dense,10,50,45,forest,29,0.032000
60,forest,neg_strongly_corr,dense,1,60,55,forest,39,0.044000
60,forest,neg_strongly_corr,dense,2,60,54,forest,36,0.068000
60,forest,neg_strongly_corr,dense,3,60,51,forest,39,0.070000
60,forest,neg_strongly_corr,dense,4,60,53,forest,31,0.044000
60,forest,neg_strongly_corr,dense,5,60,54,forest,38,0.058000
60,forest,neg_strongly_corr,dense,6,60,56,forest,30,0.050000
60,forest,neg_strongly_corr,dense,7,60,55,forest,38,0.043000
60,forest,neg_strongly_corr,dense,8,60,54,forest,35,0.040000
60,forest,neg_strongly_corr,dense,9,60,49,forest,35,0.042000
60,forest,neg_strongly_corr,dense,10,60,51,forest,37,0.072000
70,forest,neg_strongly_corr,dense,1,70,65,forest,36,0.058000
70,forest,neg_strongly_corr,dense,2,70,62,forest,38,0.100000
70,forest,neg_strongly_corr,dense,3,70,62,forest,32,0.056000
70,forest,neg_strongly_corr,dense,4,70,63,forest,31,0.077000
70,forest,neg_strongly_corr,dense,5,70,64,forest,41,0.084000
70,forest,neg_strongly_corr,dense,6,70,64,forest,38,0.054000
70,forest,neg_strongly_corr,dense,7,70,62,forest,48,0.065000
70,forest,neg_strongly_corr,dense,8,70,64,forest,39,0.048000
70,forest,neg_strongly_corr,dense,9,70,63,forest,39,0.054000
70,forest,neg_strongly_corr,dense,10,70,64,forest,38,0.093000
80,forest,neg_strongly_corr,dense,1,80,68,forest,50,0.058000
80,forest,neg_strongly_corr,dense,2,80,69,forest,46,0.087000
80,forest,neg_strongly_corr,dense,3,80,76,forest,43,0.114000
80,forest,neg_strongly_corr,dense,4,80,74,forest,39,0.060000
80,forest,neg_strongly_corr,dense,5,80,76,forest,36,0.059000
80,forest,neg_strongly_corr,dense,6,80,70,forest,40,0.058000
80,forest,neg_strongly_corr,dense,7,80,70,forest,44,0.092000
80,forest,neg_strongly_corr,dense,8,80,69,forest,45,0.108000
80,forest,neg_strongly_corr,dense,9,80,71,forest,39,0.068000
80,forest,neg_strongly_corr,dense,10,80,70,forest,46,0.061000
90,forest,neg_strongly_corr,dense,1,90,82,forest,52,0.124000
90,forest,neg_strongly_corr,dense,2,90,83,forest,37,0.108000
90,forest,neg_strongly_corr,dense,3,90,83,forest,45,0.068000
90,forest,neg_strongly_corr,dense,4,90,76,forest,49,0.063000
90,forest,neg_strongly_corr,dense,5,90,76,forest,55,0.066000
90,forest,neg_strongly_corr,dense,6,90,85,forest,44,0.066000
90,forest,neg_strongly_corr,dense,7,90,81,forest,43,0.114000
90,forest,neg_strongly_corr,dense,8,90,79,forest,53,0.114000
90,forest,neg_strongly_corr,dense,9,90,77,forest,49,0.113000
90,forest,neg_strongly_corr,dense,10,90,77,forest,60,0.107000
100,forest,neg_strongly_corr,dense,1,100,88,forest,54,0.074000
100,forest,neg_strongly_corr,dense,2,100,88,forest,51,0.128000
100,forest,neg_strongly_corr,dense,3,100,87,forest,58,0.080000
100,forest,neg_strongly_corr,dense,4,100,89,forest,58,0.078000
100,forest,neg_strongly_corr,dense,5,100,88,forest,50,0.079000
100,forest,neg_strongly_corr,dense,6,100,91,forest,54,0.083000
100,forest,neg_strongly_corr,dense,7,100,89,forest,53,0.078000
100,forest,neg_strongly_corr,dense,8,100,88,forest,59,0.077000
100,forest,neg_strongly_corr,dense,9,100,91,forest,49,0.079000
100,forest,neg_strongly_corr,dense,10,100,92,forest,54,0.076000
200,forest,neg_strongly_corr,dense,1,200,173,forest,108,0.193000
200,forest,neg_strongly_corr,dense,2,200,186,forest,91,0.261000
200,forest,neg_strongly_corr,dense,3,200,177,forest,111,0.198000
200,forest,neg_strongly_corr,dense,4,200,181,forest,113,0.250000
200,forest,neg_strongly_corr,dense,5,200,176,forest,105,0.188000
200,forest,neg_strongly_corr,dense,6,200,181,forest,97,0.196000
200,forest,neg_strongly_corr,dense,7,200,182,forest,106,0.198000
200,forest,neg_strongly_corr,dense,8,200,184,forest,107,0.209000
200,forest,neg_strongly_corr,dense,9,200,172,forest,117,0.236000
200,forest,neg_strongly_corr,dense,10,200,179,forest,111,0.206000
300,forest,neg_strongly_corr,dense,1,300,279,forest,143,0.377000
300,forest,neg_strongly_corr,dense,2,300,266,forest,171,0.362000
300,forest,neg_strongly_corr,dense,3,300,277,forest,148,0.633000
300,forest,neg_strongly_corr,dense,4,300,267,forest,173,0.635000
300,forest,neg_strongly_corr,dense,5,300,270,forest,155,0.652000
300,forest,neg_strongly_corr,dense,6,300,266,forest,160,0.392000
300,forest,neg_strongly_corr,dense,7,300,278,forest,168,0.358000
300,forest,neg_strongly_corr,dense,8,300,270,forest,158,0.581000
300,forest,neg_strongly_corr,dense,9,300,264,forest,176,0.630000
300,forest,neg_strongly_corr,dense,10,300,269,forest,155,0.380000
400,forest,neg_strongly_corr,dense,1,400,356,forest,204,0.594000
400,forest,neg_strongly_corr,dense,2,400,356,forest,210,0.629000
400,forest,neg_strongly_corr,dense,3,400,360,forest,206,1.033000
400,forest,neg_strongly_corr,dense,4,400,363,forest,204,0.603000
400,forest,neg_strongly_corr,dense,5,400,371,forest,210,0.608000
400,forest,neg_strongly_corr,dense,6,400,372,forest,205,0.587000
400,forest,neg_strongly_corr,dense,7,400,352,forest,222,0.580000
400,forest,neg_strongly_corr,dense,8,400,364,forest,225,0.591000
400,forest,neg_strongly_corr,dense,9,400,361,forest,211,1.002000
400,forest,neg_strongly_corr,dense,10,400,357,forest,207,0.594000
500,forest,neg_strongly_corr,dense,1,500,462,forest,265,1.539000
500,forest,neg_strongly_corr,dense,2,500,450,forest,265,0.849000
500,forest,neg_strongly_corr,dense,3,500,456,forest,280,0.832000
500,forest,neg_strongly_corr,dense,4,500,446,forest,256,1.542000
500,forest,neg_strongly_corr,dense,5,500,455,forest,270,0.842000
500,forest,neg_strongly_corr,dense,6,500,458,forest,257,0.821000
500,forest,neg_strongly_corr,dense,7,500,441,forest,265,0.853000
500,forest,neg_strongly_corr,dense,8,500,461,forest,248,0.808000
500,forest,neg_strongly_corr,dense,9,500,461,forest,250,0.863000
500,forest,neg_strongly_corr,dense,10,500,434,forest,266,1.013000
600,forest,neg_strongly_corr,dense,1,600,552,forest,308,1.124000
600,forest,neg_strongly_corr,dense,2,600,546,forest,294,1.140000
600,forest,neg_strongly_corr,dense,3,600,539,forest,313,1.158000
600,forest,neg_strongly_corr,dense,4,600,541,forest,313,1.284000
600,forest,neg_strongly_corr,dense,5,600,547,forest,320,2.078000
600,forest,neg_strongly_corr,dense,6,600,527,forest,303,1.106000
600,forest,neg_strongly_corr,dense,7,600,548,forest,297,1.165000
600,forest,neg_strongly_corr,dense,8,600,544,forest,292,1.193000
600,forest,neg_strongly_corr,dense,9,600,546,forest,314,1.138000
600,forest,neg_strongly_corr,dense,10,600,532,forest,312,1.134000
700,forest,neg_strongly_corr,dense,1,700,630,forest,332,1.554000
700,forest,neg_strongly_corr,dense,2,700,634,forest,376,1.594000
700,forest,neg_strongly_corr,dense,3,700,638,forest,359,2.731000
700,forest,neg_strongly_corr,dense,4,700,620,forest,365,1.724000
700,forest,neg_strongly_corr,dense,5,700,622,forest,384,1.474000
700,forest,neg_strongly_corr,dense,6,700,630,forest,367,1.641000
700,forest,neg_strongly_corr,dense,7,700,640,forest,362,1.480000
700,forest,neg_strongly_corr,dense,8,700,623,forest,383,1.568000
700,forest,neg_strongly_corr,dense,9,700,622,forest,356,1.901000
700,forest,neg_strongly_corr,dense,10,700,636,forest,356,2.845000
800,forest,neg_strongly_corr,dense,1,800,729,forest,402,2.909000
800,forest,neg_strongly_corr,dense,2,800,727,forest,403,2.006000
800,forest,neg_strongly_corr,dense,3,800,730,forest,383,1.933000
800,forest,neg_strongly_corr,dense,4,800,714,forest,404,1.872000
800,forest,neg_strongly_corr,dense,5,800,711,forest,412,1.911000
800,forest,neg_strongly_corr,dense,6,800,708,forest,405,2.017000
800,forest,neg_strongly_corr,dense,7,800,739,forest,393,2.262000
800,forest,neg_strongly_corr,dense,8,800,726,forest,408,1.951000
800,forest,neg_strongly_corr,dense,9,800,721,forest,399,2.371000
800,forest,neg_strongly_corr,dense,10,800,717,forest,415,1.921000
900,forest,neg_strongly_corr,dense,1,900,799,forest,459,2.420000
900,forest,neg_strongly_corr,dense,2,900,816,forest,453,2.423000
900,forest,neg_strongly_corr,dense,3,900,820,forest,452,4.391000
900,forest,neg_strongly_corr,dense,4,900,803,forest,442,2.428000
900,forest,neg_strongly_corr,dense,5,900,805,forest,452,2.374000
900,forest,neg_strongly_corr,dense,6,900,794,forest,448,2.271000
900,forest,neg_strongly_corr,dense,7,900,805,forest,472,2.254000
900,forest,neg_strongly_corr,dense,8,900,801,forest,473,2.329000
900,forest,neg_strongly_corr,dense,9,900,819,forest,456,2.526000
900,forest,neg_strongly_corr,dense,10,900,812,forest,436,2.328000
1000,forest,neg_strongly_corr,dense,1,1000,905,forest,480,2.793000
1000,forest,neg_strongly_corr,dense,2,1000,896,forest,513,3.008000
1000,forest,neg_strongly_corr,dense,3,1000,903,forest,492,2.780000
1000,forest,neg_strongly_corr,dense,4,1000,888,forest,524,4.108000
1000,forest,neg_strongly_corr,dense,5,1000,893,forest,525,5.451000
1000,forest,neg_strongly_corr,dense,6,1000,892,forest,514,2.900000
1000,forest,neg_strongly_corr,dense,7,1000,891,forest,511,2.827000
1000,forest,neg_strongly_corr,dense,8,1000,889,forest,514,2.940000
1000,forest,neg_strongly_corr,dense,9,1000,889,forest,486,3.002000
1000,forest,neg_strongly_corr,dense,10,1000,900,forest,511,2.740000
10,forest,neg_strongly_corr,medium,1,10,6,forest,7,0.007000
10,forest,neg_strongly_corr,medium,2,10,5,outforest,8,0.008000
10,forest,neg_strongly_corr,medium,3,10,5,outforest,6,0.010000
10,forest,neg_strongly_corr,medium,4,10,6,forest,6,0.007000
10,forest,neg_strongly_corr,medium,5,10,5,forest,7,0.006000
10,forest,neg_strongly_corr,medium,6,10,6,inforest,7,0.006000
10,forest,neg_strongly_corr,medium,7,10,7,forest,6,0.010000
10,forest,neg_strongly_corr,medium,8,10,6,outforest,7,0.008000
10,forest,neg_strongly_corr,medium,9,10,5,outforest,8,0.010000
10,forest,neg_strongly_corr,medium,10,10,6,forest,9,0.008000
20,forest,neg_strongly_corr,medium,1,20,15,forest,11,0.013000
20,forest,neg_strongly_corr,medium,2,20,11,forest,15,0.010000
20,forest,neg_strongly_corr,medium,3,20,12,forest,13,0.016000
20,forest,neg_strongly_corr,medium,4,20,13,forest,16,0.014000
20,forest,neg_strongly_corr,medium,5,20,8,forest,16,0.010000
20,forest,neg_strongly_corr,medium,6,20,14,forest,15,0.011000
20,forest,neg_strongly_corr,medium,7,20,10,forest,17,0.010000
20,forest,neg_strongly_corr,medium,8,20,8,inforest,14,0.012000
20,forest,neg_strongly_corr,medium,9,20,13,forest,15,0.021000
20,forest,neg_strongly_corr,medium,10,20,11,forest,13,0.012000
30,forest,neg_strongly_corr,medium,1,30,20,forest,21,0.019000
30,forest,neg_strongly_corr,medium,2,30,16,forest,21,0.017000
30,forest,neg_strongly_corr,medium,3,30,20,forest,17,0.018000
30,forest,neg_strongly_corr,medium,4,30,18,forest,23,0.017000
30,forest,neg_strongly_corr,medium,5,30,19,forest,22,0.018000
30,forest,neg_strongly_corr,medium,6,30,20,forest,22,0.018000
30,forest,neg_strongly_corr,medium,7,30,19,forest,20,0.020000
30,forest,neg_strongly_corr,medium,8,30,15,forest,21,0.035000
30,forest,neg_strongly_corr,medium,9,30,18,forest,23,0.023000
30,forest,neg_strongly_corr,medium,10,30,16,forest,25,0.024000
40,forest,neg_strongly_corr,medium,1,40,20,forest,27,0.020000
40,forest,neg_strongly_corr,medium,2,40,28,forest,31,0.025000
40,forest,neg_strongly_corr,medium,3,40,19,forest,28,0.032000
40,forest,neg_strongly_corr,medium,4,40,22,forest,30,0.036000
40,forest,neg_strongly_corr,medium,5,40,24,forest,29,0.022000
40,forest,neg_strongly_corr,medium,6,40,20,forest,27,0.022000
40,forest,neg_strongly_corr,medium,7,40,26,forest,28,0.023000
40,forest,neg_strongly_corr,medium,8,40,23,forest,30,0.030000
40,forest,neg_strongly_corr,medium,9,40,24,forest,30,0.032000
40,forest,neg_strongly_corr,medium,10,40,22,forest,26,0.036000
50,forest,neg_strongly_corr,medium,1,50,27,forest,36,0.048000
50,forest,neg_strongly_corr,medium,2,50,30,forest,32,0.042000
50,forest,neg_strongly_corr,medium,3,50,26,forest,35,0.030000
50,forest,neg_strongly_corr,medium,4,50,27,forest,35,0.030000
50,forest,neg_strongly_corr,medium,5,50,25,forest,38,0.031000
50,forest,neg_strongly_corr,medium,6,50,31,forest,34,0.031000
50,forest,neg_strongly_corr,medium,7,50,32,forest,38,0.029000
50,forest,neg_strongly_corr,medium,8,50,27,forest,38,0.030000
50,forest,neg_strongly_corr,medium,9,50,30,forest,35,0.032000
50,forest,neg_strongly_corr,medium,10,50,24,forest,41,0.027000
60,forest,neg_strongly_corr,medium,1,60,35,forest,38,0.035000
60,forest,neg_strongly_corr,medium,2,60,39,forest,40,0.038000
60,forest,neg_strongly_corr,medium,3,60,37,forest,40,0.047000
60,forest,neg_strongly_corr,medium,4,60,38,forest,44,0.048000
60,forest,neg_strongly_corr,medium,5,60,35,forest,42,0.036000
60,forest,neg_strongly_corr,medium,6,60,28,forest,44,0.058000
60,forest,neg_strongly_corr,medium,7,60,34,forest,41,0.103000
60,forest,neg_strongly_corr,medium,8,60,30,forest,41,0.056000
60,forest,neg_strongly_corr,medium,9,60,36,forest,41,0.061000
60,forest,neg_strongly_corr,medium,10,60,37,forest,43,0.063000
70,forest,neg_strongly_corr,medium,1,70,39,forest,45,0.047000
70,forest,neg_strongly_corr,medium,2,70,51,forest,46,0.048000
70,forest,neg_strongly_corr,medium,3,70,32,forest,58,0.058000
70,forest,neg_strongly_corr,medium,4,70,33,forest,47,0.048000
70,forest,neg_strongly_corr,medium,5,70,39,forest,48,0.042000
70,forest,neg_strongly_corr,medium,6,70,40,forest,44,0.048000
70,forest,neg_strongly_corr,medium,7,70,35,forest,47,0.068000
70,forest,neg_strongly_corr,medium,8,70,41,forest,51,0.069000
70,forest,neg_strongly_corr,medium,9,70,46,forest,47,0.074000
70,forest,neg_strongly_corr,medium,10,70,44,forest,50,0.059000
80,forest,neg_strongly_corr,medium,1,80,45,forest,51,0.048000
80,forest,neg_strongly_corr,medium,2,80,46,forest,60,0.080000
80,forest,neg_strongly_corr,medium,3,80,48,forest,55,0.058000
80,forest,neg_strongly_corr,medium,4,80,45,forest,53,0.052000
80,forest,neg_strongly_corr,medium,5,80,51,forest,58,0.113000
80,forest,neg_strongly_corr,medium,6,80,46,forest,65,0.056000
80,forest,neg_strongly_corr,medium,7,80,43,forest,57,0.054000
80,forest,neg_strongly_corr,medium,8,80,50,forest,51,0.090000
80,forest,neg_strongly_corr,medium,9,80,40,forest,59,0.066000
80,forest,neg_strongly_corr,medium,10,80,43,forest,61,0.050000
90,forest,neg_strongly_corr,medium,1,90,58,forest,57,0.060000
90,forest,neg_strongly_corr,medium,2,90,51,forest,59,0.058000
90,forest,neg_strongly_corr,medium,3,90,55,forest,65,0.110000
90,forest,neg_strongly_corr,medium,4,90,55,forest,64,0.054000
90,forest,neg_strongly_corr,medium,5,90,48,forest,60,0.097000
90,forest,neg_strongly_corr,medium,6,90,51,forest,67,0.060000
90,forest,neg_strongly_corr,medium,7,90,55,forest,61,0.066000
90,forest,neg_strongly_corr,medium,8,90,52,forest,66,0.115000
90,forest,neg_strongly_corr,medium,9,90,55,forest,62,0.060000
90,forest,neg_strongly_corr,medium,10,90,51,forest,65,0.104000
100,forest,neg_strongly_corr,medium,1,100,59,forest,71,0.070000
100,forest,neg_strongly_corr,medium,2,100,67,forest,71,0.072000
100,forest,neg_strongly_corr,medium,3,100,61,forest,72,0.069000
100,forest,neg_strongly_corr,medium,4,100,63,forest,68,0.071000
100,forest,neg_strongly_corr,medium,5,100,57,forest,62,0.063000
100,forest,neg_strongly_corr,medium,6,100,56,forest,77,0.074000
100,forest,neg_strongly_corr,medium,7,100,62,forest,71,0.072000
100,forest,neg_strongly_corr,medium,8,100,60,forest,68,0.070000
100,forest,neg_strongly_corr,medium,9,100,66,forest,68,0.071000
100,forest,neg_strongly_corr,medium,10,100,61,forest,70,0.070000
200,forest,neg_strongly_corr,medium,1,200,104,forest,137,0.162000
200,forest,neg_strongly_corr,medium,2,200,116,forest,143,0.187000
200,forest,neg_strongly_corr,medium,3,200,119,forest,127,0.166000
200,forest,neg_strongly_corr,medium,4,200,119,forest,143,0.196000
200,forest,neg_strongly_corr,medium,5,200,124,forest,146,0.179000
200,forest,neg_strongly_corr,medium,6,200,120,forest,138,0.178000
200,forest,neg_strongly_corr,medium,7,200,125,forest,142,0.176000
200,forest,neg_strongly_corr,medium,8,200,132,forest,134,0.325000
200,forest,neg_strongly_corr,medium,9,200,97,forest,148,0.166000
200,forest,neg_strongly_corr,medium,10,200,110,forest,134,0.346000
300,forest,neg_strongly_corr,medium,1,300,181,forest,200,0.314000
300,forest,neg_strongly_corr,medium,2,300,177,forest,200,0.548000
300,forest,neg_strongly_corr,medium,3,300,182,forest,201,0.318000
300,forest,neg_strongly_corr,medium,4,300,187,forest,200,0.324000
300,forest,neg_strongly_corr,medium,5,300,177,forest,198,0.330000
300,forest,neg_strongly_corr,medium,6,300,178,forest,202,0.306000
300,forest,neg_strongly_corr,medium,7,300,184,forest,207,0.325000
300,forest,neg_strongly_corr,medium,8,300,189,forest,197,0.314000
300,forest,neg_strongly_corr,medium,9,300,180,forest,190,0.319000
300,forest,neg_strongly_corr,medium,10,300,193,forest,187,0.306000
400,forest,neg_strongly_corr,medium,1,400,228,forest,267,0.691000
400,forest,neg_strongly_corr,medium,2,400,242,forest,260,0.885000
400,forest,neg_strongly_corr,medium,3,400,237,forest,267,0.880000
400,forest,neg_strongly_corr,medium,4,400,242,forest,263,0.542000
400,forest,neg_strongly_corr,medium,5,400,221,forest,264,0.479000
400,forest,neg_strongly_corr,medium,6,400,241,forest,245,0.731000
400,forest,neg_strongly_corr,medium,7,400,234,forest,274,0.498000
400,forest,neg_strongly_corr,medium,8,400,244,forest,262,0.499000
400,forest,neg_strongly_corr,medium,9,400,249,forest,251,0.564000
400,forest,neg_strongly_corr,medium,10,400,243,forest,257,0.496000
500,forest,neg_strongly_corr,medium,1,500,294,forest,334,0.693000
500,forest,neg_strongly_corr,medium,2,500,305,forest,326,1.312000
500,forest,neg_strongly_corr,medium,3,500,292,forest,329,1.310000
500,forest,neg_strongly_corr,medium,4,500,299,forest,320,1.239000
500,forest,neg_strongly_corr,medium,5,500,317,forest,306,0.682000
500,forest,neg_strongly_corr,medium,6,500,293,forest,336,0.738000
500,forest,neg_strongly_corr,medium,7,500,295,forest,333,0.717000
500,forest,neg_strongly_corr,medium,8,500,303,forest,310,0.830000
500,forest,neg_strongly_corr,medium,9,500,310,forest,311,0.961000
500,forest,neg_strongly_corr,medium,10,500,282,forest,336,0.698000
600,forest,neg_strongly_corr,medium,1,600,353,forest,385,0.947000
600,forest,neg_strongly_corr,medium,2,600,366,forest,389,1.022000
600,forest,neg_strongly_corr,medium,3,600,365,forest,402,1.029000
600,forest,neg_strongly_corr,medium,4,600,352,forest,378,0.956000
600,forest,neg_strongly_corr,medium,5,600,372,forest,368,1.782000
600,forest,neg_strongly_corr,medium,6,600,373,forest,376,1.820000
600,forest,neg_strongly_corr,medium,7,600,378,forest,387,1.796000
600,forest,neg_strongly_corr,medium,8,600,385,forest,370,1.192000
600,forest,neg_strongly_corr,medium,9,600,360,forest,393,1.029000
600,forest,neg_strongly_corr,medium,10,600,366,forest,381,1.059000
700,forest,neg_strongly_corr,medium,1,700,410,forest,448,1.252000
700,forest,neg_strongly_corr,medium,2,700,392,forest,456,1.202000
700,forest,neg_strongly_corr,medium,3,700,414,forest,436,1.460000
700,forest,neg_strongly_corr,medium,4,700,406,forest,453,1.228000
700,forest,neg_strongly_corr,medium,5,700,384,forest,456,1.210000
700,forest,neg_strongly_corr,medium,6,700,436,forest,431,1.366000
700,forest,neg_strongly_corr,medium,7,700,438,forest,467,1.400000
700,forest,neg_strongly_corr,medium,8,700,410,forest,451,2.326000
700,forest,neg_strongly_corr,medium,9,700,407,forest,448,1.197000
700,forest,neg_strongly_corr,medium,10,700,433,forest,444,1.918000
800,forest,neg_strongly_corr,medium,1,800,468,forest,499,1.872000
800,forest,neg_strongly_corr,medium,2,800,468,forest,495,1.654000
800,forest,neg_strongly_corr,medium,3,800,469,forest,510,1.561000
800,forest,neg_strongly_corr,medium,4,800,493,forest,496,1.606000
800,forest,neg_strongly_corr,medium,5,800,490,forest,499,1.585000
800,forest,neg_strongly_corr,medium,6,800,527,forest,491,2.323000
800,forest,neg_strongly_corr,medium,7,800,491,forest,488,1.587000
800,forest,neg_strongly_corr,medium,8,800,471,forest,500,1.696000
800,forest,neg_strongly_corr,medium,9,800,473,forest,523,1.661000
800,forest,neg_strongly_corr,medium,10,800,491,forest,494,1.553000
900,forest,neg_strongly_corr,medium,1,900,525,forest,543,1.860000
900,forest,neg_strongly_corr,medium,2,900,520,forest,556,2.502000
900,forest,neg_strongly_corr,medium,3,900,541,forest,541,2.000000
900,forest,neg_strongly_corr,medium,4,900,527,forest,541,2.578000
900,forest,neg_strongly_corr,medium,5,900,522,forest,566,1.965000
900,forest,neg_strongly_corr,medium,6,900,554,forest,568,3.542000
900,forest,neg_strongly_corr,medium,7,900,519,forest,547,2.590000
900,forest,neg_strongly_corr,medium,8,900,578,forest,554,2.013000
900,forest,neg_strongly_corr,medium,9,900,553,forest,545,3.976000
900,forest,neg_strongly_corr,medium,10,900,561,forest,540,2.045000
1000,forest,neg_strongly_corr,medium,1,1000,601,forest,609,2.320000
1000,forest,neg_strongly_corr,medium,2,1000,593,forest,601,2.763000
1000,forest,neg_strongly_corr,medium,3,1000,606,forest,582,4.569000
1000,forest,neg_strongly_corr,medium,4,1000,600,forest,587,2.712000
1000,forest,neg_strongly_corr,medium,5,1000,608,forest,592,2.342000
1000,forest,neg_strongly_corr,medium,6,1000,584,forest,607,2.278000
1000,forest,neg_strongly_corr,medium,7,1000,603,forest,615,2.443000
1000,forest,neg_strongly_corr,medium,8,1000,603,forest,597,2.656000
1000,forest,neg_strongly_corr,medium,9,1000,599,forest,616,2.848000
1000,forest,neg_strongly_corr,medium,10,1000,588,forest,612,2.393000
10,forest,neg_strongly_corr,sparse,1,10,2,path,9,0.014000
10,forest,neg_strongly_corr,sparse,2,10,5,forest,9,0.008000
10,forest,neg_strongly_corr,sparse,3,10,1,path,10,0.008000
10,forest,neg_strongly_corr,sparse,4,10,1,path,9,0.011000
10,forest,neg_strongly_corr,sparse,5,10,4,inforest,6,0.006000
10,forest,neg_strongly_corr,sparse,6,10,4,forest,8,0.011000
10,forest,neg_strongly_corr,sparse,7,10,1,path,9,0.018000
10,forest,neg_strongly_corr,sparse,8,10,3,inforest,9,0.012000
10,forest,neg_strongly_corr,sparse,9,10,3,path,7,0.008000
10,forest,neg_strongly_corr,sparse,10,10,1,path,10,0.010000
20,forest,neg_strongly_corr,sparse,1,20,2,path,19,0.009000
20,forest,neg_strongly_corr,sparse,2,20,8,forest,15,0.009000
20,forest,neg_strongly_corr,sparse,3,20,3,path,19,0.008000
20,forest,neg_strongly_corr,sparse,4,20,6,forest,18,0.011000
20,forest,neg_strongly_corr,sparse,5,20,9,outforest,15,0.012000
20,forest,neg_strongly_corr,sparse,6,20,5,inforest,19,0.013000
20,forest,neg_strongly_corr,sparse,7,20,5,inforest,16,0.012000
20,forest,neg_strongly_corr,sparse,8,20,8,forest,17,0.014000
20,forest,neg_strongly_corr,sparse,9,20,9,outforest,13,0.012000
20,forest,neg_strongly_corr,sparse,10,20,2,path,20,0.009000
30,forest,neg_strongly_corr,sparse,1,30,4,path,28,0.014000
30,forest,neg_strongly_corr,sparse,2,30,6,path,27,0.013000
30,forest,neg_strongly_corr,sparse,3,30,6,outforest,27,0.018000
30,forest,neg_strongly_corr,sparse,4,30,7,inforest,24,0.016000
30,forest,neg_strongly_corr,sparse,5,30,10,forest,28,0.014000
30,forest,neg_strongly_corr,sparse,6,30,10,forest,26,0.022000
30,forest,neg_strongly_corr,sparse,7,30,8,forest,26,0.014000
30,forest,neg_strongly_corr,sparse,8,30,10,outforest,29,0.015000
